ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,LoyalClass,LoyalSpend,LoyalTime,TargetBuy
50168565,7.0,47.0,D,F,South East,S & S East,Tin,0.009999999999999998,15.0,0
50171140,22.0,54.0,B,F,Midlands,Midlands,Silver,480.0,11.0,1
50173739,6.0,60.0,D,F,South East,London,Gold,6000.0,1.0,0
50175260,12.0,44.0,D,F,Midlands,East,Tin,0.009999999999999998,5.0,1
50176266,7.0,49.0,C,M,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
50179370,7.0,78.0,F,F,South East,London,Gold,10000.0,4.0,0
50183009,7.0,40.0,B,F,South East,London,Silver,1200.01,7.0,1
50186598,8.0,53.0,F,M,North,Yorkshire,Silver,3000.0,4.0,0
50191230,6.0,58.0,C,U,South East,S & S East,Gold,6000.0,2.0,0
50197948,9.0,59.0,C,F,South East,London,Silver,3000.0,12.0,0
50206130,10.0,51.0,D,M,Midlands,Wales & West,Gold,10000.0,4.0,1
50209253,9.0,26.0,D,M,Midlands,Wales & West,Tin,0.009999999999999998,4.0,1
50213340,14.0,60.0,B,U,South East,London,Gold,12000.0,2.0,0
50213846,7.0,61.0,D,M,North,Yorkshire,Gold,6000.0,2.0,0
50214346,6.0,52.0,A,F,Scottish,C Scotland,Tin,0.009999999999999998,8.0,1
50214842,8.0,74.0,A,F,South East,London,Platinum,20504.64,3.0,0
50215865,10.0,70.0,C,M,South East,London,Silver,5000.0,9.0,0
50216365,12.0,57.0,D,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,0
50216861,7.0,46.0,E,M,South East,London,Silver,120.0,8.0,0
50218880,10.0,67.0,C,F,South East,S & S East,Gold,6000.0,5.0,1
50232158,10.0,52.0,B,F,North,Yorkshire,Gold,6000.0,1.0,0
50235696,13.0,46.0,B,F,North,N West,Tin,0.009999999999999998,5.0,1
50237702,5.0,78.0,D,F,Midlands,Midlands,Gold,12000.0,2.0,0
50238237,10.0,78.0,E,U,North,N East,Gold,6000.0,1.0,0
50238776,6.0,45.0,C,U,Midlands,Wales & West,Tin,0.009999999999999998,8.0,0
50245055,4.0,54.0,B,F,North,N East,Silver,3000.0,3.0,0
50252795,4.0,62.0,E,F,South West,S West,Gold,6053.349999999999,29.0,0
50255352,5.0,70.0,B,F,South East,London,Gold,6053.349999999999,6.0,0
50258904,11.0,63.0,F,M,North,N East,Silver,3240.0,12.0,0
50259420,5.0,51.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
50266273,9.0,45.0,C,U,South East,S & S East,Tin,0.009999999999999998,5.0,0
50267296,11.0,71.0,A,U,South East,London,Silver,3000.0,15.0,0
50274527,5.0,69.0,B,U,North,N East,Silver,600.0,1.0,0
50285910,10.0,42.0,C,F,North,N West,Tin,0.009999999999999998,5.0,0
50291502,7.0,54.0,E,M,Scottish,Border,Silver,4000.0,14.0,0
50292010,19.0,46.0,F,M,Midlands,East,Tin,0.009999999999999998,5.0,1
50293548,8.0,62.0,E,F,Midlands,Midlands,Silver,1000.0,6.0,0
50298787,7.0,62.0,C,M,Midlands,Wales & West,Gold,6035.5599999999995,4.0,0
50305988,12.0,73.0,D,F,South East,S & S East,Silver,5000.0,1.0,1
50320596,9.0,38.0,F,M,Midlands,Midlands,Silver,3855.74,12.0,1
50322122,10.0,59.0,E,F,Midlands,Midlands,Platinum,22937.6,8.0,0
50329275,9.0,54.0,B,M,South East,London,Silver,3000.0,1.0,0
50331288,15.0,51.0,C,U,North,Yorkshire,Silver,2000.0,1.0,0
50335410,6.0,56.0,D,F,Midlands,Midlands,Silver,2400.0,12.0,0
50336964,10.0,37.0,B,M,Midlands,Wales & West,Tin,0.009999999999999998,9.0,1
50339041,11.0,35.0,F,M,Midlands,East,Tin,0.009999999999999998,5.0,1
50342425,10.0,70.0,F,F,South East,S & S East,Silver,4664.429999999999,18.0,1
50342700,14.0,37.0,A,F,South East,London,Tin,0.009999999999999998,6.0,1
50344770,5.0,53.0,A,F,South East,London,Silver,3026.6699999999996,6.0,0
50345289,8.0,58.0,F,M,North,Yorkshire,Tin,0.009999999999999998,5.0,0
50349390,6.0,51.0,B,U,South East,London,Silver,1000.0,8.0,0
50350959,7.0,73.0,F,M,Midlands,East,Silver,1000.0,6.0,0
50354016,10.0,53.0,D,F,South East,London,Silver,3000.0,16.0,0
50354512,3.0,43.0,F,F,Midlands,Wales & West,Silver,2400.0,2.0,0
50357643,8.0,60.0,E,F,Midlands,East,Silver,1000.0,4.0,0
50359158,7.0,59.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,7.0,0
50366880,3.0,56.0,D,F,North,N West,Gold,6000.0,6.0,0
50376010,11.0,62.0,B,M,North,Yorkshire,Gold,12984.25,17.0,1
50387569,6.0,54.0,E,F,South East,London,Tin,0.009999999999999998,11.0,0
50396266,7.0,55.0,B,U,South East,S & S East,Gold,6000.0,3.0,0
50398293,9.0,55.0,E,F,South East,S & S East,Tin,0.009999999999999998,11.0,0
50400883,5.0,66.0,A,M,South East,London,Silver,3865.5299999999997,9.0,0
50411192,9.0,43.0,B,M,South East,London,Tin,0.009999999999999998,4.0,0
50417298,3.0,57.0,D,M,South West,S West,Tin,0.009999999999999998,8.0,0
50417794,7.0,43.0,F,M,North,Yorkshire,Tin,0.009999999999999998,4.0,0
50418871,9.0,52.0,E,F,North,N West,Gold,6000.0,1.0,0
50423107,5.0,49.0,F,M,South West,S West,Tin,0.009999999999999998,8.0,0
50425673,9.0,58.0,D,F,Midlands,Midlands,Silver,750.0,8.0,0
50434532,11.0,62.0,B,F,South East,London,Silver,3000.0,8.0,1
50439445,9.0,35.0,C,F,Midlands,Midlands,Silver,50.0,9.0,0
50440702,5.0,66.0,B,F,South East,S & S East,Gold,6000.0,11.0,0
50447049,11.0,63.0,B,F,Midlands,Wales & West,Gold,9000.0,3.0,0
50454614,12.0,72.0,E,F,Scottish,N Scot,Gold,19705.32,8.0,0
50456234,9.0,39.0,B,F,Midlands,Wales & West,Gold,6000.0,2.0,1
50457800,7.0,54.0,F,F,Midlands,East,Silver,3000.0,2.0,0
50460304,10.0,54.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
50461815,8.0,67.0,B,F,North,N West,Gold,6000.0,5.0,0
50472515,9.0,50.0,B,F,Midlands,East,Gold,19990.23,3.0,0
50476090,5.0,64.0,D,F,Scottish,Border,Silver,1000.0,5.0,0
50476634,4.0,76.0,E,F,South East,London,Silver,375.0,16.0,0
50477657,10.0,40.0,C,M,North,N West,Tin,0.009999999999999998,4.0,0
50478220,4.0,48.0,B,F,North,N West,Silver,2500.0,1.0,0
50481905,7.0,39.0,C,F,Midlands,Wales & West,Silver,480.0,4.0,1
50499243,9.0,29.0,D,M,Midlands,Midlands,Tin,0.009999999999999998,4.0,0
50502309,9.0,60.0,B,F,South East,London,Gold,6345.49,1.0,0
50503330,3.0,33.0,C,F,South East,London,Tin,0.009999999999999998,7.0,0
50509575,8.0,61.0,D,F,South West,S West,Silver,1000.68,12.0,0
50511090,14.0,32.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
50511596,13.0,50.0,E,M,South East,London,Tin,0.009999999999999998,7.0,0
50512096,7.0,56.0,D,F,North,N West,Gold,20000.0,21.0,0
50514749,6.0,69.0,E,F,Midlands,Wales & West,Gold,12800.0,10.0,0
50519376,8.0,52.0,E,F,South East,S & S East,Gold,17900.0,8.0,1
50522962,12.0,30.0,E,M,Midlands,Midlands,Silver,35.0,2.0,1
50529690,4.0,62.0,A,F,North,Yorkshire,Silver,1564.55,9.0,0
50531244,9.0,30.0,D,F,Midlands,Wales & West,Tin,0.009999999999999998,4.0,0
50537315,7.0,63.0,D,F,North,N East,Tin,0.009999999999999998,5.0,0
50537820,10.0,41.0,B,M,Midlands,Midlands,Silver,3935.8,6.0,0
50538346,6.0,68.0,D,M,Midlands,Midlands,Gold,9710.33,6.0,0
50538842,8.0,48.0,B,M,North,N East,Tin,0.009999999999999998,5.0,0
50541460,7.0,48.0,F,F,North,N West,Tin,0.009999999999999998,6.0,1
50541975,12.0,63.0,F,M,North,N West,Gold,6000.0,2.0,0
50547272,1.0,67.0,F,F,North,N East,Gold,11300.0,8.0,0
50556450,6.0,68.0,A,F,South West,S West,Silver,1000.0,5.0,0
50565319,13.0,66.0,D,M,South East,S & S East,Gold,12000.0,1.0,1
50565831,7.0,38.0,C,F,Scottish,C Scotland,Tin,0.009999999999999998,8.0,1
50567362,18.0,66.0,A,U,Midlands,Midlands,Silver,3000.0,5.0,0
50570495,10.0,57.0,B,F,Midlands,East,Gold,6000.0,5.0,1
50571025,11.0,73.0,B,M,North,N West,Gold,6000.0,4.0,1
50571521,9.0,19.0,A,F,South East,London,Silver,1000.0,1.0,0
50575624,10.0,47.0,A,F,Midlands,East,Silver,3000.0,3.0,0
50579760,12.0,58.0,C,F,South East,London,Gold,12000.0,2.0,1
50582299,9.0,73.0,C,F,North,Yorkshire,Silver,3713.1,6.0,0
50591050,6.0,57.0,F,F,North,N West,Gold,8817.18,9.0,0
50591557,7.0,76.0,F,F,South East,S & S East,Gold,6053.349999999999,6.0,0
50605353,12.0,51.0,C,U,South East,London,Silver,600.01,8.0,0
50607925,4.0,63.0,A,M,South East,London,Gold,6000.0,4.0,0
50609987,10.0,53.0,B,F,South East,London,Gold,6000.0,5.0,0
50619443,6.0,68.0,D,F,North,N West,Silver,3000.0,8.0,1
50629759,5.0,61.0,B,M,South East,London,Silver,2000.0,5.0,0
50631826,8.0,72.0,C,M,North,N West,Silver,2000.0,5.0,0
50633349,11.0,59.0,F,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,0
50634876,13.0,64.0,B,F,South East,S & S East,Gold,6025.0,12.0,0
50638510,12.0,68.0,F,F,Midlands,Midlands,Silver,3552.66,8.0,1
50640140,8.0,60.0,B,F,North,N West,Tin,0.009999999999999998,5.0,1
50645916,8.0,48.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,7.0,0
50647978,3.0,27.0,C,F,South East,London,Gold,16000.0,1.0,1
50651690,9.0,32.0,F,F,North,Yorkshire,Silver,600.0,5.0,1
50655792,8.0,55.0,B,M,South East,London,Gold,6000.0,5.0,0
50658350,3.0,26.0,D,M,South East,S & S East,Gold,6035.349999999999,6.0,0
50662438,7.0,56.0,F,F,South East,S & S East,Gold,14961.519999999999,9.0,0
50663558,5.0,52.0,B,F,Midlands,Midlands,Gold,6477.11,2.0,0
50665550,18.0,54.0,F,F,South East,London,Silver,1200.0,5.0,1
50668126,7.0,39.0,C,U,Midlands,East,Gold,6000.0,3.0,0
50670651,10.0,53.0,E,M,South East,S & S East,Silver,4000.0,5.0,0
50676854,8.0,54.0,C,F,South West,S West,Tin,0.009999999999999998,8.0,0
50679004,9.0,59.0,A,M,South East,London,Gold,18130.32,8.0,0
50684164,9.0,43.0,F,M,North,N East,Tin,0.009999999999999998,5.0,1
50699013,7.0,74.0,E,M,Midlands,Midlands,Gold,13553.34,18.0,1
50702570,7.0,54.0,E,M,Scottish,C Scotland,Silver,2402.1899999999996,2.0,0
50709760,14.0,39.0,D,F,North,Yorkshire,Silver,1500.0,7.0,1
50711293,11.0,53.0,B,F,North,N West,Tin,0.009999999999999998,5.0,1
50721477,8.0,47.0,D,M,Scottish,C Scotland,Gold,6000.0,4.0,0
50722996,12.0,42.0,D,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,1
50728781,10.0,61.0,A,F,South East,London,Tin,0.009999999999999998,8.0,0
50729320,11.0,70.0,C,M,North,N East,Silver,2500.0,1.0,1
50730476,10.0,64.0,C,F,Midlands,Midlands,Tin,0.009999999999999998,4.0,0
50742040,8.0,54.0,C,F,South East,London,Gold,6053.36,7.0,0
50742598,10.0,44.0,B,F,Scottish,C Scotland,Gold,19000.0,11.0,0
50748332,9.0,71.0,B,M,South East,S & S East,Gold,6000.0,1.0,0
50749398,16.0,63.0,F,F,South West,S West,Tin,0.009999999999999998,4.0,1
50753492,13.0,53.0,C,F,North,Yorkshire,Gold,5729.37,5.0,1
50767930,5.0,72.0,B,F,Midlands,Midlands,Tin,0.009999999999999998,8.0,0
50770028,3.0,64.0,D,M,South East,S & S East,Platinum,20215.0,8.0,0
50772152,8.0,53.0,F,U,Midlands,Midlands,Gold,6000.0,3.0,0
50780937,10.0,43.0,C,F,South West,S West,Silver,2000.0,2.0,0
50786285,6.0,73.0,E,F,South East,London,Silver,1780.55,6.0,0
50787311,5.0,69.0,B,F,North,N West,Silver,3000.0,3.0,0
50789519,8.0,55.0,C,M,South East,S & S East,Tin,0.009999999999999998,5.0,0
50790010,8.0,44.0,F,F,South East,London,Gold,12000.0,4.0,0
50790541,10.0,71.0,C,M,Midlands,East,Platinum,30000.0,4.0,0
50791084,6.0,46.0,B,M,South East,London,Platinum,24160.98,9.0,0
50792110,4.0,64.0,C,M,South East,S & S East,Silver,500.01,9.0,0
50794652,12.0,49.0,E,M,North,N East,Tin,0.009999999999999998,5.0,0
50800890,6.0,60.0,B,F,South East,S & S East,Gold,5000.01,8.0,0
50802426,7.0,66.0,B,F,Scottish,N Scot,Silver,2500.0,5.0,0
50804429,12.0,76.0,B,F,North,N West,Silver,3052.66,7.0,0
50804941,11.0,59.0,E,M,North,N West,Tin,0.009999999999999998,7.0,0
50819531,3.0,34.0,F,F,Midlands,Wales & West,Tin,0.009999999999999998,4.0,0
50822613,8.0,43.0,D,F,South East,London,Gold,11000.0,1.0,0
50823113,12.0,38.0,C,F,South East,London,Tin,0.009999999999999998,4.0,1
50827640,7.0,48.0,C,F,South East,London,Silver,50.0,9.0,0
50828140,9.0,66.0,C,F,Scottish,C Scotland,Gold,6105.32,16.0,1
50830195,8.0,72.0,D,F,Midlands,East,Tin,0.009999999999999998,8.0,0
50833216,8.0,55.0,D,F,South East,London,Silver,1500.0,11.0,1
50839818,7.0,59.0,E,M,South East,S & S East,Silver,3800.0,8.0,0
50842436,12.0,57.0,C,F,South East,London,Gold,12000.0,6.0,1
50847969,22.0,41.0,D,F,Midlands,Wales & West,Gold,6000.0,1.0,1
50855074,8.0,77.0,E,F,South East,London,Tin,0.009999999999999998,7.0,1
50857220,7.0,48.0,D,U,North,N West,Silver,1000.0,4.0,0
50863751,8.0,63.0,B,M,Scottish,C Scotland,Gold,6025.0,3.0,0
50866300,13.0,35.0,D,M,Midlands,East,Tin,0.009999999999999998,5.0,1
50867846,7.0,52.0,D,F,South East,London,Tin,0.009999999999999998,7.0,0
50870928,5.0,46.0,E,M,North,N West,Silver,500.0,8.0,0
50873480,8.0,70.0,F,F,Midlands,Midlands,Gold,9000.0,8.0,0
50873994,7.0,18.0,C,M,South East,London,Silver,1875.0,1.0,0
50875008,11.0,77.0,C,F,Midlands,Midlands,Gold,12000.0,4.0,0
50875504,9.0,77.0,D,F,Midlands,Midlands,Silver,1000.0,13.0,0
50878546,8.0,65.0,E,F,Midlands,Midlands,Gold,12000.0,8.0,1
50879070,9.0,39.0,F,F,North,N West,Tin,0.009999999999999998,5.0,1
50884260,4.0,55.0,C,M,South East,London,Tin,0.009999999999999998,4.0,0
50886298,10.0,60.0,D,F,South West,S West,Silver,914.52,8.0,0
50894967,4.0,45.0,D,F,South East,S & S East,Tin,0.009999999999999998,5.0,0
50898024,6.0,49.0,B,F,North,Yorkshire,Gold,7500.0,8.0,0
50899527,16.0,52.0,D,M,Midlands,East,Gold,6000.0,5.0,0
50901564,10.0,71.0,C,F,Midlands,East,Platinum,22973.059999999998,32.0,0
50902617,14.0,37.0,C,F,South East,London,Tin,0.009999999999999998,5.0,1
50904130,9.0,58.0,C,F,Midlands,East,Gold,6000.0,13.0,0
50906167,6.0,42.0,D,F,North,N West,Tin,0.009999999999999998,5.0,0
50907724,11.0,74.0,D,M,Midlands,Midlands,Gold,6000.0,5.0,0
50908240,16.0,49.0,F,F,North,Yorkshire,Silver,2000.0,6.0,1
50923452,11.0,59.0,B,F,Scottish,C Scotland,Gold,7305.32,8.0,1
50928527,5.0,49.0,E,U,Midlands,Midlands,Tin,0.009999999999999998,1.0,0
50938190,10.0,31.0,F,F,Midlands,Wales & West,Tin,0.009999999999999998,4.0,1
50939707,8.0,36.0,C,F,Midlands,East,Tin,0.009999999999999998,4.0,0
50958116,9.0,57.0,F,F,North,N West,Tin,0.009999999999999998,10.0,1
50959619,11.0,53.0,C,M,Midlands,Wales & West,Gold,6053.349999999999,6.0,0
50965805,7.0,46.0,E,F,Midlands,Midlands,Tin,0.009999999999999998,9.0,0
50977030,9.0,43.0,E,F,Scottish,N Scot,Silver,3000.0,6.0,1
50986276,14.0,63.0,F,M,Midlands,Wales & West,Silver,100.0,1.0,0
50989828,17.0,48.0,B,F,Scottish,N Scot,Silver,2000.0,7.0,1
50991830,3.0,55.0,C,U,Scottish,N Scot,Tin,0.009999999999999998,4.0,0
50994872,13.0,44.0,C,F,Midlands,Wales & West,Silver,5000.0,7.0,1
51003071,4.0,50.0,E,F,South East,S & S East,Silver,1500.0,2.0,0
51006151,8.0,41.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
51007670,5.0,75.0,B,F,North,Yorkshire,Gold,6000.0,2.0,0
51009274,12.0,73.0,B,F,South West,S West,Silver,1000.0,15.0,0
51010884,6.0,44.0,A,F,South East,London,Tin,0.009999999999999998,9.0,0
51022785,10.0,34.0,B,F,South East,S & S East,Silver,1000.0,4.0,0
51023811,6.0,66.0,C,F,South East,London,Tin,0.009999999999999998,5.0,0
51027450,7.0,66.0,E,M,South East,London,Platinum,20527.769999999997,3.0,0
51028988,6.0,39.0,B,F,North,Yorkshire,Silver,2000.0,8.0,1
51029500,9.0,60.0,F,M,Midlands,East,Silver,720.0,25.0,0
51037812,9.0,52.0,C,U,North,Yorkshire,Tin,0.009999999999999998,5.0,0
51040945,4.0,68.0,A,M,Midlands,Wales & West,Silver,3000.0,7.0,0
51041445,14.0,46.0,C,F,Midlands,Midlands,Silver,1000.0,5.0,0
51045580,5.0,54.0,C,F,South East,London,Gold,12000.0,8.0,0
51052773,5.0,68.0,D,F,Midlands,Midlands,Gold,12158.669999999998,7.0,0
51053290,7.0,74.0,E,F,North,N East,Silver,3139.27,5.0,0
51053796,6.0,43.0,C,U,South East,London,Gold,19100.0,10.0,0
51054814,4.0,60.0,D,F,Midlands,East,Silver,2400.0,11.0,0
51058860,13.0,73.0,B,F,South East,London,Gold,10000.0,4.0,0
51059891,9.0,40.0,E,F,North,N East,Silver,265.0,10.0,0
51063953,12.0,55.0,F,F,Midlands,Wales & West,Silver,32.61,2.0,0
51069692,11.0,42.0,F,F,North,Yorkshire,Tin,0.009999999999999998,4.0,0
51079132,10.0,61.0,D,U,Midlands,Midlands,Gold,6000.0,8.0,0
51082168,7.0,56.0,D,M,Midlands,East,Silver,3000.0,3.0,0
51086260,9.0,65.0,B,M,South East,London,Gold,6000.0,20.0,1
51086767,11.0,71.0,C,M,Scottish,C Scotland,Silver,4000.0,21.0,0
51088824,6.0,54.0,E,F,South East,London,Silver,1000.0,9.0,0
51090853,9.0,75.0,C,F,Scottish,N Scot,Gold,20000.0,6.0,1
51093399,10.0,35.0,C,F,South East,S & S East,Silver,0.019999999999999997,5.0,0
51095960,8.0,58.0,E,F,South East,London,Gold,7600.0,7.0,0
51100123,9.0,46.0,D,U,South East,London,Silver,2000.0,5.0,0
51102010,11.0,72.0,A,F,South East,London,Silver,3027.83,4.0,1
51102169,7.0,61.0,B,M,North,N East,Silver,2300.0,1.0,0
51104188,9.0,55.0,B,F,North,Yorkshire,Silver,1000.0,4.0,0
51105699,7.0,69.0,C,F,North,Yorkshire,Gold,6000.0,1.0,0
51106695,8.0,26.0,F,M,Midlands,Midlands,Gold,6000.0,2.0,0
51110315,11.0,49.0,D,F,South East,London,Gold,6000.0,4.0,0
51115031,13.0,57.0,C,M,Scottish,C Scotland,Gold,6000.0,8.0,0
51116046,11.0,36.0,D,F,South East,London,Silver,2000.0,10.0,1
51122208,9.0,46.0,A,F,South East,London,Gold,8050.0,7.0,0
51125258,10.0,43.0,D,F,South East,London,Tin,0.009999999999999998,4.0,1
51142519,14.0,56.0,E,F,Scottish,Border,Gold,5044.459999999999,7.0,1
51143523,8.0,49.0,F,U,North,Yorkshire,Tin,0.009999999999999998,4.0,0
51149599,13.0,55.0,B,U,Midlands,Midlands,Silver,5000.0,4.0,0
51151623,7.0,38.0,D,F,Midlands,Midlands,Gold,7000.0,4.0,0
51152140,8.0,77.0,A,F,Scottish,N Scot,Silver,5000.0,4.0,1
51153154,11.0,62.0,A,M,South East,London,Gold,14000.0,4.0,0
51154800,14.0,37.0,D,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,0
51158407,11.0,65.0,A,F,South East,London,Tin,0.009999999999999998,8.0,0
51159900,11.0,26.0,C,F,Scottish,C Scotland,Silver,600.0,1.0,0
51163940,16.0,55.0,E,M,South East,London,Gold,5050.0,11.0,1
51171080,3.0,67.0,E,M,South East,London,Tin,0.009999999999999998,8.0,0
51172647,6.0,47.0,B,F,South East,S & S East,Gold,6000.0,2.0,0
51174712,10.0,45.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
51178777,7.0,49.0,F,M,South East,London,Tin,0.009999999999999998,5.0,0
51180801,5.0,52.0,C,M,North,N West,Tin,0.009999999999999998,5.0,0
51183851,10.0,74.0,C,F,Midlands,Wales & West,Gold,12107.64,12.0,1
51184874,8.0,62.0,C,F,North,N West,Tin,0.009999999999999998,8.0,0
51186907,14.0,61.0,D,F,South East,London,Gold,20000.0,4.0,0
51192974,12.0,72.0,C,M,Midlands,Wales & West,Tin,0.009999999999999998,7.0,1
51202651,10.0,69.0,E,M,Midlands,Midlands,Gold,6053.349999999999,6.0,0
51203658,11.0,52.0,F,F,North,Yorkshire,Gold,6000.0,1.0,1
51205189,5.0,70.0,C,M,South East,S & S East,Gold,6000.0,1.0,0
51206690,7.0,31.0,E,M,South East,S & S East,Silver,500.0,9.0,1
51211294,11.0,50.0,U,F,Midlands,Midlands,Tin,0.009999999999999998,8.0,0
51212843,14.0,32.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,8.0,1
51217454,7.0,70.0,A,M,South East,London,Gold,12000.0,10.0,0
51219465,10.0,44.0,C,F,North,N West,Silver,1000.0,8.0,0
51220480,8.0,43.0,B,F,South East,S & S East,Silver,500.0,11.0,1
51227212,17.0,61.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,8.0,1
51237447,7.0,48.0,D,F,North,N West,Tin,0.009999999999999998,8.0,0
51237943,5.0,36.0,C,F,South East,London,Tin,0.009999999999999998,2.0,0
51246101,10.0,32.0,B,F,Scottish,C Scotland,Silver,3000.0,2.0,1
51253302,2.0,61.0,B,U,North,N West,Silver,100.0,4.0,0
51254341,20.0,37.0,B,F,Midlands,East,Silver,3000.0,4.0,1
51256352,12.0,73.0,E,F,North,Yorkshire,Silver,4000.0,2.0,1
51258509,8.0,70.0,F,U,North,N West,Silver,50.0,11.0,0
51261119,9.0,64.0,B,F,South East,London,Silver,1000.0,27.0,0
51264134,13.0,52.0,E,F,South East,London,Gold,19479.019999999997,3.0,1
51264630,3.0,51.0,E,F,North,N West,Tin,0.009999999999999998,5.0,0
51266161,12.0,53.0,D,M,North,Yorkshire,Silver,2000.0,1.0,0
51267664,6.0,52.0,F,F,Midlands,East,Tin,0.009999999999999998,5.0,0
51274547,8.0,67.0,F,F,South West,S West,Gold,10000.0,3.0,0
51277171,13.0,56.0,A,F,North,N West,Gold,10000.0,3.0,1
51278720,2.0,71.0,D,M,South East,S & S East,Silver,3000.0,12.0,0
51295102,17.0,51.0,D,F,South West,S West,Silver,3000.0,3.0,1
51295617,8.0,47.0,D,U,South East,London,Tin,0.009999999999999998,8.0,0
51297741,6.0,57.0,E,M,South East,London,Platinum,26065.8,4.0,1
51298241,7.0,39.0,D,M,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
51299272,9.0,65.0,B,M,South East,London,Gold,9000.0,2.0,0
51300815,11.0,63.0,F,M,Scottish,Border,Platinum,25000.0,4.0,0
51303377,8.0,36.0,F,F,Midlands,Wales & West,Silver,1600.0,9.0,1
51306910,4.0,50.0,C,U,North,N West,Tin,0.009999999999999998,5.0,0
51317181,9.0,61.0,E,U,South East,S & S East,Gold,12053.349999999999,5.0,0
51320700,8.0,35.0,D,M,South East,London,Tin,0.009999999999999998,6.0,0
51325761,9.0,66.0,F,F,Midlands,Wales & West,Silver,4000.0,2.0,1
51331443,7.0,54.0,B,M,North,N West,Silver,1000.0,3.0,0
51331940,6.0,51.0,A,M,South East,London,Gold,12105.32,8.0,0
51336046,9.0,62.0,C,F,Scottish,N Scot,Silver,5000.0,4.0,0
51342615,15.0,53.0,A,F,North,N West,Silver,920.0,13.0,0
51349148,15.0,60.0,A,M,North,N West,Gold,6000.0,5.0,1
51350170,9.0,68.0,C,M,Midlands,East,Silver,1500.0,6.0,0
51352831,13.0,38.0,C,F,South East,London,Silver,3000.0,8.0,1
51353455,3.0,61.0,D,F,Midlands,Wales & West,Gold,7000.0,6.0,0
51354010,11.0,49.0,F,F,South East,London,Silver,3500.0,8.0,0
51355547,5.0,76.0,B,M,South East,S & S East,Tin,0.009999999999999998,8.0,0
51359690,12.0,61.0,F,F,Midlands,Midlands,Gold,6000.0,2.0,1
51362730,10.0,40.0,B,U,North,N West,Tin,0.009999999999999998,5.0,0
51365798,11.0,36.0,F,F,Scottish,C Scotland,Tin,0.009999999999999998,5.0,0
51375580,3.0,39.0,F,F,South East,S & S East,Tin,0.009999999999999998,5.0,1
51376080,4.0,63.0,D,M,Midlands,Wales & West,Silver,1000.0,4.0,0
51379640,4.0,43.0,D,M,Midlands,Midlands,Silver,1500.0,5.0,0
51385284,7.0,72.0,C,M,Midlands,Wales & West,Gold,10000.0,4.0,0
51389921,8.0,60.0,F,F,Midlands,East,Gold,5049.969999999999,11.0,0
51391985,7.0,39.0,D,M,South East,London,Tin,0.009999999999999998,4.0,1
51393015,4.0,60.0,D,F,South East,London,Silver,0.019999999999999997,4.0,0
51398130,4.0,66.0,B,F,Midlands,Midlands,Gold,6107.639999999999,7.0,0
51398653,4.0,60.0,C,F,South West,S West,Silver,58.449999999999996,30.0,0
51399668,8.0,35.0,B,F,South East,S & S East,Silver,5000.0,8.0,0
51400194,14.0,56.0,B,F,North,N East,Tin,0.009999999999999998,8.0,1
51401735,9.0,74.0,B,M,South East,S & S East,Platinum,42018.5,15.0,0
51406389,4.0,35.0,C,M,Midlands,Wales & West,Tin,0.009999999999999998,8.0,0
51412524,11.0,47.0,B,U,Midlands,Midlands,Silver,3000.01,8.0,0
51417690,16.0,66.0,B,F,Midlands,East,Gold,6000.0,1.0,1
51418794,12.0,43.0,E,F,North,N West,Silver,1000.0,5.0,1
51425561,7.0,38.0,F,F,Midlands,Wales & West,Tin,0.009999999999999998,7.0,1
51427114,11.0,59.0,E,F,Midlands,Wales & West,Tin,0.009999999999999998,6.0,1
51436849,6.0,71.0,F,F,Midlands,Midlands,Silver,2000.0,15.0,0
51439457,5.0,45.0,B,F,South East,S & S East,Platinum,28685.039999999997,7.0,0
51442059,6.0,69.0,F,F,South East,London,Gold,12215.279999999999,7.0,0
51442563,5.0,64.0,E,U,South East,S & S East,Gold,15000.0,4.0,0
51446623,6.0,64.0,B,M,Scottish,Border,Gold,6000.0,5.0,0
51450183,10.0,74.0,F,F,South East,S & S East,Gold,8750.0,4.0,1
51450744,3.0,44.0,F,F,South East,London,Silver,1221.07,3.0,1
51452801,5.0,53.0,D,F,Midlands,Wales & West,Tin,0.009999999999999998,8.0,0
51454812,19.0,35.0,F,F,North,Yorkshire,Silver,2500.0,5.0,1
51460081,8.0,53.0,C,F,North,Yorkshire,Tin,0.009999999999999998,5.0,0
